tweet_id	tweet_text	class_label
912305596669423616	RT @SenRubioPress: I’ve asked @POTUS to provide necessary federal assistance to #PuertoRico to recover after #HurricaneMaria	requests_or_urgent_needs
913033735435620352	Because God forbid we send aid simply because they’re HUMAN.	other_relevant_information
914982042479267846	RT @tinafoleymuelle: My thoughts are with all who are suffering in #LasVegasShootings and still trying to find some normalcy after #Hurrica	other_relevant_information
911752479968284673	RT @LordHDL: Reminder that millions of people, my parents included, need aid!	requests_or_urgent_needs
910567884719558656	Its going to take a lot more than thoughts and prayers to make this better	sympathy_and_support
912385008798781441	@AutoblogGreen 69 911T with a Stage 2-ish street tune and a KTM Duke 390. Then Id zero out my loans and give the rest to Hurricane Maria relief.	other_relevant_information
913257310293712897	RT @11thHour: Tonights #LastThingBeforeWeGo? How to help those affected by Hurricane Maria in #PuertoRico  /	rescue_volunteering_or_donation_effort
912418412349050881	RT @9ablo: 5 days after #HurricaneMaria Gov @RicardoRossello has finally established communication with all of the 78 mayors, says @SecAsun	not_humanitarian
911780514801094657	Water still flooding parts of the Baldorioty on way to SJU airport to pick. #PuertoRico #HurricaneMaria #HuracanMaria (Video 2)	infrastructure_and_utility_damage
914182319291777024	RT @lillys_news: Puerto Rico Recovery a Tale of Two Islands; Supplies Flowing, but Not to Remote Areas	rescue_volunteering_or_donation_effort
910654408249233408	Hurricane Maria Blamed for Two Deaths in Guadeloupe | Caribbean360	injured_or_dead_people
910719187504394240	RT @LiveStormsMedia: 9-20-2017 San Juan, Puerto Rico Hurricane Maria damage, flooding, clean up:  via @YouTube	infrastructure_and_utility_damage
914493067025149953	By the numbers: Hurricane Maria damage, recovery in Puerto Rico: As of Satu.. #usa #news	infrastructure_and_utility_damage
913182468836118528	NEW: @FLGovScott to visit #PuertoRico Thursday, offering aid after Hurricane #Maria  @MiamiHerald (w/ @stevebousquet)	other_relevant_information
912432288822026240	Nobody knows in America Puerto Ricos in America Including, apparently, Donald Trump -West Side Story, 1957 #HurricaneMaria #Sondheim #wow	not_humanitarian
912163680896167936	RT @CDiggsKGUNWX: As expected, hurricane Maria continues moving north over cooler water &amp; will weaken as a result. Low effect on U.S. http	other_relevant_information
910570526585741312	Hurricane Maria: record flooding in Puerto Rico as Dominica reports seven dead – latest updates	injured_or_dead_people
914129955222691840	While she stands in front of pallets of supplies..nice try @NBCNews	other_relevant_information
913790381527093249	Please help your fellow Americans in the US Virgin Islands Puerto Rico and people of Saint Croix St Thomas Dominica donate now	rescue_volunteering_or_donation_effort
914469347577413632	Today in LA: Help Puerto Rico Hurricane Maria Relief. Bring donations to Art of Acting Studio, 1017 N Orange. 8:30a - 2:30p @ArtofActingLA	rescue_volunteering_or_donation_effort
912192484385492993	Folks at Save a Gato in San Juan are helping cats in Puerto Rico. If you can help them that would be great. @saveagatopr #HurricaneMaria	rescue_volunteering_or_donation_effort
913255924298592256	The Latest Maria, 9 days a hurricane, now a tropical storm. #TODAY	not_humanitarian
910790000467361793	The Island Is Destroyed: Hurricane Maria leaves 100 per cent of Puerto Rico without power  .	infrastructure_and_utility_damage
912283837371215872	RT @JetBlue: An update on current operations in the Caribbean, and San Juan relief flights.	rescue_volunteering_or_donation_effort
914177475797831682	President Trump is spot on! First responders &amp; soldiers continue to provide Hurricane Maria relief in Puerto Rico despite critics in San Juan. Marine and resident clear main road.	rescue_volunteering_or_donation_effort
910638128297385984	This is the most WSJ article ever. (Emergency officials say that the whole of Puerto Rico was destroyed by Maria):	infrastructure_and_utility_damage
914199641536778240	A high level look at the status of roads across #PR as teams work through debris and other obstacles after #Maria.	other_relevant_information
911739828022202368	RT @JibaraSoy: We are running out of gas, food, water, there are people who NEED HELP. We have no signal #PuertoRico #SendHELP #HurricaneMa	requests_or_urgent_needs
913246236450443267	@Anamadeit2105 @piedpenguin @ohkathleenelise @ViudaAlegre13 @justinjm1 @MarkRuffalo @realDonaldTrump Food, water and medical are top priorities - and doing well. (Ill just leave this here)	other_relevant_information
914859757520982017	How to Help #PuertoRico and Other Islands After Hurricane #Maria - local organizations helping in recovery efforts:	rescue_volunteering_or_donation_effort
914345320137527296	RT @TurtleWoman777: Hurricane Maria: Disaster Relief Information | American Red Cross #HelpPuertoRicoNow	rescue_volunteering_or_donation_effort
912985694548762624	I dont understand this at all! ὄ9Anchor off coast. You can transfer food, water, &amp; medical supplies by helicopter &amp; smaller boats.	other_relevant_information
914647953633026048	RT @acarrolldesign: Donate directly to support Puerto Rico!! #HurricaneMaria	rescue_volunteering_or_donation_effort
913066253547433984	Trump: the Atlantic is really really big! All water! Who knew? Hurricane Maria: Trump defends Puerto Rico response -	other_relevant_information
913962908890959872	Roads gradually improving, @RadioFreeTom, but still no easy way around the island, or to the interior.	infrastructure_and_utility_damage
911724592015855618	Damage in Puerto Rico Strains Relief Efforts by Agencies by THE ASSOCIATED PRESS via NYT	rescue_volunteering_or_donation_effort
912319139418603520	Thoughts and prayers dont rebuild a US territory with 3.5 million residents without either electricity or running water.	sympathy_and_support
913482389212532739	Hurricane Maria devastated Puerto Rico and caused extensive damage in neighboring countries as it made its landfall.	infrastructure_and_utility_damage
914576991151693825	The US &amp; many other countries including Venezuela, Cuba &amp; China are helping neighboring Caribbean country #Dominica. Fight Communism.	rescue_volunteering_or_donation_effort
913056932755251200	The help is on the way! #puertoricoselevanta ἟5἟7 #hurricanemaria #reliefflight	rescue_volunteering_or_donation_effort
910630342939332611	It would mean a lot if you tweeted about this tragedy. Your platform could bring in countless donations @selenagomez. We love you. ❤️	other_relevant_information
911934379190050816	Some tweet divisiveness; others act. @GovAndrewCuomo Surveys Damage in #PuertoRico #HurricaneMaria  via @nygovcuomo	infrastructure_and_utility_damage
910737040202960896	@IkerCasillas 20 sept 2017 Hurqcan Maria - Some night views from my apartment in Miramar from the damage done by the Hurricane.	infrastructure_and_utility_damage
912058664453836800	Trump hasnt even mentioned hurricane Maria damage to Puerto Rico. Not enough white Trump voters there to be concerned about, I guess	not_humanitarian
913851657515126784	Watching the destructiveness of #Hurricane #Maria on Puerto Rico brings tears to my eyes! They need all of our help to recover from this!	sympathy_and_support
912050970678501377	Officials still do not have contact with 9 of 78 municipalities after Hurricane Maria damaged the island #2150BR	infrastructure_and_utility_damage
913395834275983360	I have a favor to ask. This is from a reporter friend in my hometown. PLEASE RT to help get this ladys story out. They NEED HELP. Thanks.	sympathy_and_support
910609336745029635	Power is knocked out and homes completely destroyed in the wake of Maria, now a Cat 3 hurricane as of this morning.	infrastructure_and_utility_damage
913003776516268032	Too little water, too little gas, too little care from those in power to do something #CongressActNow lift the #JonesAct #UnidosPorPuertoRico	other_relevant_information
914807056854605825	@PrisonPlanet  THIS POLICE WOMAN IS ON THE RADIO SAYING THE PUERTO RICAN MAYOR IS A LIAR WHO IS RESELLING SUPPLIES!	other_relevant_information
913379509067542528	Donate to @funds4disasters Atlantic Hurricane Recovery Fund to help people affected by #HurricaneMaria:  #PuertoRico	rescue_volunteering_or_donation_effort
910615587751120896	RT @AmyELCAadvo: Prayers for Puerto Rico, the Carribean and all places and people threatened by water, wind or fire	sympathy_and_support
913556788796121089	#working hard to #respond and #recover from #hurricane damage	infrastructure_and_utility_damage
911826800833171456	Hurricane Maria: Storm lashes Dominican Republic after Puerto Rico #mari	caution_and_advice
913850834638770178	RT @RosLehtinen: .@RepJenniffer makes it clear that #PuertoRico needs our help now in order 2 recover from #HurricaneMaria	requests_or_urgent_needs
913717955011207168	Is the lackluster response to hurricane damage in Puerto Rico a race or is it a punishment for the territorys debt to Wall Street. #Maria	not_humanitarian
913005274239307777	Trumps DHS deny Puerto Rico waiver for ships to deliver supplies. The islands 3.4 million struggle to survive w/o power or clean water.	rescue_volunteering_or_donation_effort
914233570943799297	RT @FranSntgoAvila: If youre in a position to donate to disaster relief in #PuertoRico after #HurricaneMaria, here are some resources: htt	rescue_volunteering_or_donation_effort
911628206414880768	These images are heart breaking. Please take the time to look through this thread and remember that these are Americans. We need to help.	requests_or_urgent_needs
914648218746552320	Please donate. Our fellow citizens need us. ἟5἟7❤️἟5἟7❤️ #PuertoRico #PuertoRicoRelief	rescue_volunteering_or_donation_effort
912318171469746176	Hey @POTUS, professional tip: Focus on these American citizens. They need help, so do your job. #PortoRico It will increase your ratings.	requests_or_urgent_needs
913659632257781760	One of the worlds largest radio dishes got nearly destroyed after Hurricane Maria hit part of Puerto Rico last wee	infrastructure_and_utility_damage
914682214927011840	RT @kellymnyc: Former FDNY Commissioner named Administrator for FEMA Region 2. Will head Puerto Rico recovery #HurricaneMaria	other_relevant_information
912984690239393793	RT @ReedTimmerAccu: One way to help Dominica recover from #HurricaneMaria is by donating to	rescue_volunteering_or_donation_effort
914546987663597570	RT @MarchofDimesPrz: San Juan mayor: When you dont have food to feed a baby, this is not a good news story	not_humanitarian
914206316070973440	Without power to provide clean water, storage &amp; medical help, doctors expect number of deaths to rise.  #PuertoRico	injured_or_dead_people
911606126600482816	Hurricane #Maria damaged the huge radio telescope at Arecibo Observatory in Puerto Rico  via @NatGeo	infrastructure_and_utility_damage
912284681537675264	Still collecting supplies for the victims of Hurricane Irma and Maria. Bring supplies to: 4916 S. Lois Ave. @LarryMcHCSO @813area @wtsp	rescue_volunteering_or_donation_effort
913600956494962688	Hurricane Maria destroyed Turks &amp; Caicos, which is where we were supposed to go on our honeymoon next month. Now we get to choose between	infrastructure_and_utility_damage
914173078065651713	They need help and 10 days to get to them isnt enough!	requests_or_urgent_needs
913330107858681856	RT @ChazBeasley: Think about the things u use daily - power, cell service, running water - then think of not having them for 7 days. :	other_relevant_information
913812800518148096	Irma-Maria destroyed physical basis of PR debt This cancels All PR debt Marshall Plan Redevelopment No Hedge bailout #TrumpRUssia	infrastructure_and_utility_damage
913221106613571584	Jets, Giants, Dolphins and NFL Join Forces to Help with Hurricane Maria Relief Efforts	rescue_volunteering_or_donation_effort
914199454281981952	RT @MetagameMike: Stream is live! Come donate to benefit hurricane Maria victims in Ruerto Rico!	rescue_volunteering_or_donation_effort
913267317659668482	Maria, again a hurricane, swirls over North Carolina beaches &amp; Outer Banks, from both sides, washing out roads.	infrastructure_and_utility_damage
912464252941815808	I know its tempting for people to compare Hurricane Maria to Katrina, but remember that over 1,800 people died in Katrina.	injured_or_dead_people
913519828710731776	Already downtrodden by vulturish debt, Hurricane Maria could cost Puerto Rico $45 to $95 billion in damage.	infrastructure_and_utility_damage
910744063397085184	TONIGHT: Special one hour newscast w/ latest on Mexico quake, Hurricane Maria damage to Puerto Rico, &amp; local news. #Telemundo52 11PM-12AM	infrastructure_and_utility_damage
914896076347527168	.@USNavy Sailors work side-by-side with local authorities for @fema support in helping those affected by #HurricaneMaria in #PuertoRico	rescue_volunteering_or_donation_effort
914856986277269506	RT @DanLamothe: Directs resources to assist families arriving from hurricane-ravaged areas.	rescue_volunteering_or_donation_effort
914579263243857921	#ReadyNow - @USArmy @3dESC @FtBraggNC #Soldiers are taking on #HurricaneMaria relief |  | @USArmyNorth, #USArmy἟A἟8	rescue_volunteering_or_donation_effort
913949902723584002	St. John Animal Care Center: The Shelter is dedicated to helping the homeless and stray animals on St. John.  #HurricaneMaria #USVirginIslandRelief	rescue_volunteering_or_donation_effort
911662020679929862	Hurricane Maria adds to damage caused by Irma on Turks and Caicos | World news | The Guardian	infrastructure_and_utility_damage
912463251958530048	Family Welcome Center in Taunton collecting donations for Hurricane Maria victims in Puerto Rico	rescue_volunteering_or_donation_effort
914358730380267520	@POTUS Distressed Puerto Rico cop tells the truth about Hurricane Marias aid– Mayor Yulin withholding distribution	other_relevant_information
910547145131827201	San Juan, PR went through #hurricane #Maria and suffered major damage and widespread damage.	infrastructure_and_utility_damage
913923167084613633	RT @skepticscience: Hurricane Maria’s destruction on Puerto Rico could spawn one of the largest mass migration events in the United http	other_relevant_information
912314049249103872	Thoughts and prayers to Puerto Rico, USVI, and everyone else affected by Hurricane Maria. May you stay strong and be safe. #staystrong	sympathy_and_support
914344047787040768	RT @SearcyTalk: Our thoughts &amp; prayers are w/ the victims of #HurricaneMaria. #PuertoRicoRelief @VincentCrivelli @CBS12	sympathy_and_support
913805657677205511	@NBguy101 @Drjenny6Drjenny @cnni @rihanna @realDonaldTrump And they are helping with massive shipments of Aid and the US Military	rescue_volunteering_or_donation_effort
914461843124637696	RT @CBSMiami: .@realDonaldTrump slams Puerto Rico mayor over poor leadership during recovery efforts #PuertoRico #HurricaneMaria /	other_relevant_information
914153949975994368	Flash Flooding Threatens Towns Devastated by Hurricane Maria. #Weather #PuertoRico:  via @YouTube	caution_and_advice
912149337614032896	Congress should give PR a Jones Act waiver for good, but 12 months is a good start to help rebuild the economy/infrastructure @julito77	other_relevant_information
913088373186801664	Our #Americares emergency response teams on the ground for #HurricaneHarvey #HurricaneIrma #HurricaneMaria ὏7Texas➡️⬅️	caution_and_advice
911736634948931586	They are also running low on food. Not acceptable as part of the U.S.	requests_or_urgent_needs
914213951902187521	Thank you to the amazing men and women working tirelessly to bring relief to those in need. #PuertoRico #HurricaneMaria	requests_or_urgent_needs
910803077300662272	RT @CBSNewYork: Hurricane Maria regains strength back to Category 3 storm after leaving path of destruction in Puerto Rico	caution_and_advice
914205749013893120	Here is a great place to donate if you are looking to help victims of Hurricane Maria in Puerto @PRrelief:	rescue_volunteering_or_donation_effort
914225827210043392	RT @georgelopez: Puerto Rico needs your help! Please click  to help the victims of Hurricane Maria and Caregivers d	rescue_volunteering_or_donation_effort
913364781930893313	Were airlifting Huggy tents to #Tortola for a major NGO, in the aftermath of #HurricaneIrma and #hurricanemaria.	rescue_volunteering_or_donation_effort
913545327923183616	As mentioned in last nights stream, if you wish to support the Maria efforts directly, feel free to check out	rescue_volunteering_or_donation_effort
914015710850011136	Hey @FoxNews how about you report what is actually going on in #PuertoRico? People are dying. Cholera. They need help they arent getting.	requests_or_urgent_needs
914537922837262336	Hey Trumpers your #Viagra is made in #PuertoRico Hope roads get fixed #MAGA	not_humanitarian
914152823515942913	Interesting timeline of gvt assistance in PR and VI. Sounds a lot better on paper than reality looks in photos.	rescue_volunteering_or_donation_effort
914110017632133121	RT @agentsaba: Bid on critiques from me and many fantastic publishing professionals for Hurricane Maria relief! #PUBforPR	rescue_volunteering_or_donation_effort
913082233027747846	ὤFἿE help those around the world that need you please	sympathy_and_support
911969796115251201	RT @teaganwhite: $5 from each sale will be donated to @SierraClubs Hurricane Maria relief fund, which will support community-led relief in	rescue_volunteering_or_donation_effort
914145458343133185	Trump attacking San Juan mayor but takes no responsibility for his role in the deaths of Americans in PR- So typical!	not_humanitarian
914141483350945792	The best charities to donate to for victims of Hurricane Maria in Puerto Rico  #HurricaneMaria	rescue_volunteering_or_donation_effort
913209265749405697	I live in Florida and I understand that its NOT 1st hit, 1st servedits a matter of who needs the most help FIRST!!!!! #HurricaneMaria	requests_or_urgent_needs
914257460160065536	RT @StephenEspinoza: And, unlike the earthquake in Haiti, we know about Hurricane Maria days in advance.	other_relevant_information
913020980519407616	@TheRynheart @hipchassis @realDonaldTrump He is hoping that his golf course is totally destroyed by Hurricane Maria so that he can collect insurance and get a no interest fed loan!	infrastructure_and_utility_damage
912424264921440256	My heart is breaking for Puerto Rico, stifling heat and no help. I hoped that after Katrina I would never see this again. #HelpPuertoRico	sympathy_and_support
913147036358332418	Hurricane Maria: See the ongoing flooding in Puerto Rico via FOX NEWS #USCG #usarmy #usairforce #usnavy #usmarines #tricare	other_relevant_information
913341603309334528	RT @ChristineNagy: Heres How New Yorkers can help #PuertoRico with #HurricaneMaria Relief.	rescue_volunteering_or_donation_effort
913484686919393281	Wrath of #HurricaneMaria has left our fellow Americans in #PuertoRico w/o resources. But help is on the way as relief &amp; recovery continues.	rescue_volunteering_or_donation_effort
913000589193302016	Pres. Trump plans to visit Puerto Rico next week to survey damage from Hurricane Maria, which killed at least 16 &amp; knocked out water &amp; power	injured_or_dead_people
913920216870113282	Corporate donations for Hurricane Maria relief top $24 million #infinitefireinc #corporatedonationsformaria	rescue_volunteering_or_donation_effort
912458497035460609	RT @HydeNC: A mandatory visitor evacuation order for Ocracoke Island will go into effect at 5am tomorrow 9/25/17 in advance of hurricane Ma	displaced_people_and_evacuations
911672501360562176	@realDonaldTrump Dont you have something better to do than pick on athletes? Last I heard Puerto Rico was destroyed by Hurricane Maria.	not_humanitarian
913205694513459200	Im so happy to be raising money for this organization.	rescue_volunteering_or_donation_effort
910716338020040704	RT @geonews_english: About 95% of roofs in Dominica, one of the poorest countries in the Caribbean, were damaged or destroyed by Maria http	infrastructure_and_utility_damage
911700088518561794	RT @hellengehr: The Latest: Marias Death Toll Climbs to 10 in Puerto Rico by THE ASSOCIATED PRESS via NYT	injured_or_dead_people
912077230062239745	If only there was *someone* that could do something. Something so simple, that would direct emergency services their way	caution_and_advice
911575058207866883	@_heartonfiree Over 3 million Americans live in Puerto Rico, the US territory that was recently destroyed by hurricane Maria.	infrastructure_and_utility_damage
912107167762862081	RT @KatieWallsWSB: Tropical storm force winds extend 200 miles from the center of #Maria; hence the Tropical Storm Watch issued for NC http	caution_and_advice
912389327677571072	Puerto Ricos governor says a dam damaged by Hurricane Maria is releasing water, and hes concerned it will break	infrastructure_and_utility_damage
910651436035395584	Hurricane Maria destroys homes, triggers floods in Puerto Rico	infrastructure_and_utility_damage
912360881383727104	The staff is safebut the famed Arecibo Observatory in Puerto Rico sustained damaged from Hurricane Maria.	infrastructure_and_utility_damage
912142245041713152	What is going to happen when these people run out of food and gasoline for the generators? This is an emergency &amp; the US fed gov is MIA	requests_or_urgent_needs
912418902910566401	NWS issues unusual statement on Puerto Rico doppler radar site destroyed during Hurricane #Maria	infrastructure_and_utility_damage
913779059481567234	PR Agricultural Sec: local ag was devastatedexcept for tomatoes, as theyre out of season. #HurricaneMaria @PuertoRicoPUR	other_relevant_information
913482367091838976	For Fla, fed Jones Act waived by @MikePenceVP a day after #HurricaneIrma. For Puerto Rico, happens Thurs -- a week after #HurricaneMaria	other_relevant_information
911617263228391425	RT @sushausa: #puertorico Helicopters will fly over #Adjuntas today to estimate the damage caused by Hurricane Maria.	infrastructure_and_utility_damage
913099426964500480	RT @hurrtrackerapp: Some minor coastal flooding due to storm surge is already being felt on the Outer Banks. #Maria Ἲ5: @DHurstWNCN	other_relevant_information
914948398243041280	Refugees? They are americans, they are USA citizens. Your ignorance is insane.	not_humanitarian
911687545523544064	RT BEC YALL MORE WORRIED ABOUT KYLIE BEING PREGNANT THAN THESE PEOPLE WHO HAVE NO POWER AND DESTROYED HOMES DONATE	infrastructure_and_utility_damage
913595773601935360	Hurricane Maria’s death toll in Puerto Rico is higher than official count. W/O communication I am sure it will rise.	injured_or_dead_people
911649093939843072	RT @DA_RELIEF: Thank you to all those dropping donations and showing us love #Dominica #hurricaneMaria #Hackney #london	rescue_volunteering_or_donation_effort
914656482360201217	@SenBlumenthal Thank you, Senator. Your help is much appreciated. And thank you, my fellow Nutmeggers, for stepping up w/ #HurricaneMaria #PuertoRicoRelief	rescue_volunteering_or_donation_effort
911634941460410368	#maria #Preparedness #Carolina #Georgia #eastcoast #Weather #orwx #pdxtst #nwinfo East Coast Residents monitor closely	caution_and_advice
913025760142782465	@theLVguide I fully support a robust aid package to help #PuertoRico recover after the devastation of Hurricane Maria. The sooner, the better.	sympathy_and_support
914142752568430594	This Is My Girlfriend Amber We Were Originally Supposed To Be Diving Buddies But After Hurricane Maria Destroyed My Home She Took Me In ❤️	infrastructure_and_utility_damage
913173332983508992	One way to help animal rescue efforts in Puerto Rico: All Sato Rescue Hurricane Irma and Maria Relief Fund	rescue_volunteering_or_donation_effort
913499786879348737	RT @brainpicker: Small Hands, Small Heart—fantastic new @amandapalmer song, 100% of proceeds going to #HurricaneMaria relief	rescue_volunteering_or_donation_effort
913501980684947456	@chrislhayes He should donate the money to Harvey/Irma/Maria hurricane assistance agencies.	rescue_volunteering_or_donation_effort
910643768289832961	RT @LouisT91Updates: Keeping Mexico City and those in the path of Hurricane Maria in our prayers and thoughts tonight.἟2἟D἞9἟2ὤFἿC	sympathy_and_support
910698417575399424	Please help the people of Dominica! The small island has been rocked by Hurricane Maria leaving them in shambles!	requests_or_urgent_needs
914583228727664640	RT @denicefrohman: USPS locations where residents in Puerto Rico &amp; USVI can pickup mail:	other_relevant_information
914115636229492743	You can donate directly to Puerto Rico relief through Google by just googling Hurricane Maria. 30 seconds.	rescue_volunteering_or_donation_effort
914257316639277058	#USAF airmen in TX load a cargo plane w/food, water to support relief efforts in #PuertoRico and #SaintCroix after #HurricaneMaria @POTUS	rescue_volunteering_or_donation_effort
912324998978723840	Fans of my show #BlackLove @FYI, @CynthiaBranchNYs grandparents need help #HurricaneMaria	requests_or_urgent_needs
912267666232107009	If anyone can hear us: HELP. Puerto Rico needs massive help to restore power, rescue stranded &amp; provide water &amp; food. #PuertoRicoRelief	requests_or_urgent_needs
911722659083423751	We just heard from our friend and customer in Puerto Rico! He and family are safe but says PR is devastated. Please help below if you can.	sympathy_and_support
913788712374464513	After #HurricaneMaria, @ALRcaress animal sanctuary in Puerto Rico was completely devastated.	infrastructure_and_utility_damage
911957882337480705	IM FINE !! PUERTO RICO IS DESTROYED BY HURRICANE MARIA !! ἟5἟7ὤCἿB☹️#hurricaneMaria #HuracanMaria	infrastructure_and_utility_damage
914590577710309385	ὤFὋ8 Hurricane Maria Disaster Relief	rescue_volunteering_or_donation_effort
